sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,activityType,duration,durationUnit,totalEnergyBurned,totalDistance,totalSwimmingStrokeCount,totalFlightsClimbed,HKExternalUUID,HKWeatherTemperature,HKTimeZone,HKWeatherHumidity,HKElevationAscended,HKIndoorWorkout,HKAverageMETs
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-09-20 15:53:41 +0000,2022-09-20 16:35:21 +0000,Running,2393.6190255880356,sec,680.1 kcal,8719.79 m,,,,,America/New_York,,3036 cm,0,13.0044 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-09-23 15:54:34 +0000,2022-09-23 16:50:46 +0000,Running,3302.4549635648727,sec,944.267 kcal,12249.7 m,,,,,America/New_York,,3609 cm,0,13.3419 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-09-25 15:28:02 +0000,2022-09-25 16:24:09 +0000,Running,3261.7758979797363,sec,908.013 kcal,11548.7 m,,,,,America/New_York,,6238 cm,0,12.9698 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-09-27 15:19:04 +0000,2022-09-27 15:50:58 +0000,Running,1875.6390022039413,sec,517.505 kcal,6551.92 m,,,,,America/New_York,,4040 cm,0,12.8235 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-09-28 15:00:34 +0000,2022-09-28 15:37:31 +0000,Running,2190.084790825844,sec,639.574 kcal,8089.91 m,,,,,America/New_York,,3277 cm,0,13.5219 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-09-29 15:43:14 +0000,2022-09-29 16:21:05 +0000,Running,2260.2825016975403,sec,621.01 kcal,8079.75 m,,,,,America/New_York,,3122 cm,0,12.988 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-09-30 14:37:41 +0000,2022-09-30 15:17:10 +0000,Running,2339.7933847904205,sec,634.067 kcal,8385.9 m,,,,,America/New_York,,3106 cm,0,13.0951 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-01 15:01:19 +0000,2022-10-01 16:07:03 +0000,Running,3855.097784757614,sec,1037.34 kcal,13270.9 m,,,,,America/New_York,,5931 cm,0,12.5334 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-02 14:15:39 +0000,2022-10-02 15:10:31 +0000,Running,3232.799854874611,sec,891.304 kcal,11430.1 m,,,,,America/New_York,,6828 cm,0,12.9419 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-06 16:06:21 +0000,2022-10-06 16:44:57 +0000,Running,2310.002695918083,sec,621.948 kcal,8073.17 m,,,,,America/New_York,,3467 cm,0,12.7331 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-07 16:58:15 +0000,2022-10-07 17:37:35 +0000,Running,2322.4593427181244,sec,639.2 kcal,8404.01 m,,,,,America/New_York,,3671 cm,0,13.0453 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-09 19:04:56 +0000,2022-10-09 19:29:11 +0000,Running,1454.2953106164932,sec,390.372 kcal,4386.58 m,,,,,America/Los_Angeles,,11733 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-11 18:51:12 +0000,2022-10-11 19:30:29 +0000,Running,2357.3553149700165,sec,665.981 kcal,8100.85 m,,,,,America/Los_Angeles,,13317 cm,0,13.1295 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-12 15:01:09 +0000,2022-10-12 15:23:48 +0000,Running,1335.7494361400604,sec,335.156 kcal,4011.84 m,,,,,America/Los_Angeles,,8676 cm,0,11.8968 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-13 18:50:19 +0000,2022-10-13 19:34:52 +0000,Running,2673.422116994858,sec,733.163 kcal,8832.75 m,,,,,America/Los_Angeles,,15830 cm,0,13.0533 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-14 19:08:11 +0000,2022-10-14 19:46:15 +0000,Running,2277.054813027382,sec,659.704 kcal,8081.46 m,,,,,America/Los_Angeles,,12985 cm,0,13.4751 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-15 19:04:39 +0000,2022-10-15 19:48:06 +0000,Running,2590.486482977867,sec,684.29 kcal,8135.48 m,,,,,America/Los_Angeles,,13365 cm,0,12.5383 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-17 21:09:40 +0000,2022-10-17 21:48:00 +0000,Running,2286.8285460472107,sec,671.051 kcal,8117.42 m,,,,,America/Los_Angeles,,12965 cm,0,13.5514 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-18 18:51:24 +0000,2022-10-18 19:36:47 +0000,Running,2609.8422540426254,sec,730.337 kcal,8815.6 m,,,,,America/Los_Angeles,,15427 cm,0,13.2817 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-19 19:07:15 +0000,2022-10-19 19:48:08 +0000,Running,2449.997861981392,sec,663.969 kcal,8088.41 m,,,,,America/Los_Angeles,,12969 cm,0,12.9168 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-20 19:05:14 +0000,2022-10-20 19:45:39 +0000,Running,2424.604043006897,sec,668.156 kcal,8076.32 m,,,,,America/Los_Angeles,,12728 cm,0,13.1398 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-21 12:50:18 +0000,2022-10-21 13:22:21 +0000,Running,1923.0454440116882,sec,458.795 kcal,5509.11 m,,,,,America/Los_Angeles,,8736 cm,0,11.5426 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-22 18:46:43 +0000,2022-10-22 19:30:14 +0000,Running,2611.8173110485077,sec,657.7 kcal,8074.19 m,,,,,America/Los_Angeles,,13563 cm,0,12.115 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-23 19:30:05 +0000,2022-10-23 20:06:24 +0000,Running,2179.145399928093,sec,661.423 kcal,8092.89 m,,,,,America/Los_Angeles,,13355 cm,0,14.3179 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-24 19:18:32 +0000,2022-10-24 20:01:16 +0000,Running,2564.6948050260544,sec,725.762 kcal,8789.58 m,,,,,America/Los_Angeles,,15075 cm,0,13.1116 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-25 17:39:31 +0000,2022-10-25 18:18:30 +0000,Running,2338.8252860307693,sec,655.479 kcal,8041.85 m,,,,,America/Los_Angeles,,13142 cm,0,13.3188 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-28 18:56:18 +0000,2022-10-28 19:39:25 +0000,Running,2587.5356180667877,sec,731.955 kcal,8896.99 m,,,,,America/Los_Angeles,,15946 cm,0,13.4323 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,8.7.1,"Watch3,4","<<HKDevice: 0x283205450>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:8.7.1>",2022-10-29 19:32:09 +0000,2022-10-29 20:08:37 +0000,Running,2188.31775701046,sec,663.8 kcal,8075.83 m,,,,,America/Los_Angeles,,13350 cm,0,14.0786 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-10-30 19:30:59 +0000,2022-10-30 20:17:14 +0000,Running,2775.153244972229,sec,815.041 kcal,9686.21 m,,,,,America/Los_Angeles,,16443 cm,0,13.7528 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-10-31 13:14:34 +0000,2022-10-31 13:47:35 +0000,Running,1980.3133519887924,sec,460.42 kcal,5483.27 m,,,,,America/Los_Angeles,,8663 cm,0,11.192 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-11-01 20:11:10 +0000,2022-11-01 20:55:31 +0000,Running,2661.6836329698563,sec,751.011 kcal,8880.57 m,,,,,America/Los_Angeles,,16242 cm,0,13.2941 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-11-02 20:49:10 +0000,2022-11-02 21:38:06 +0000,Running,2935.5752329826355,sec,811.24 kcal,9677.84 m,,,,,America/Los_Angeles,,16718 cm,0,13.0306 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-11-04 20:26:44 +0000,2022-11-04 20:41:40 +0000,Running,896.271614074707,sec,256.364 kcal,2808.49 m,,,,,America/Los_Angeles,,9375 cm,0,13.5003 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-11-06 19:10:47 +0000,2022-11-06 20:05:01 +0000,Running,3254.3774859905243,sec,960.03 kcal,11398.1 m,,,,,America/Los_Angeles,,19647 cm,0,13.7936 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-11-09 20:06:10 +0000,2022-11-09 20:55:09 +0000,Running,2938.5936300754547,sec,829.662 kcal,9670.63 m,,,,,America/Los_Angeles,,19456 cm,0,13.4445 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-11-13 19:51:22 +0000,2022-11-13 20:48:38 +0000,Running,3436.162778019905,sec,966.501 kcal,11367.4 m,,,,,America/Los_Angeles,,19463 cm,0,13.1903 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-11-14 20:30:01 +0000,2022-11-14 21:21:22 +0000,Running,3080.9324250221252,sec,849.857 kcal,9661.71 m,,,,,America/Los_Angeles,,18828 cm,0,13.0958 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-11-25 17:29:13 +0000,2022-11-25 18:11:32 +0000,Running,2539.481385111809,sec,682.251 kcal,8069.72 m,,,,,America/Los_Angeles,,12979 cm,0,12.7999 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-11-27 17:42:54 +0000,2022-11-27 18:31:04 +0000,Running,2890.09679210186,sec,834.41 kcal,9671.01 m,,,,,America/Los_Angeles,,18832 cm,0,13.653 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-11-28 18:11:02 +0000,2022-11-28 18:56:22 +0000,Running,2719.886909008026,sec,818.769 kcal,9706.47 m,,,,,America/Los_Angeles,,17127 cm,0,13.9703 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-12-02 17:28:49 +0000,2022-12-02 18:15:50 +0000,Running,2820.8176649808884,sec,766.76 kcal,8839.75 m,,,,,America/Los_Angeles,,16303 cm,0,12.9184 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-12-04 18:04:57 +0000,2022-12-04 18:57:13 +0000,Running,3135.7875759601593,sec,869.615 kcal,9988.97 m,,,,,America/Los_Angeles,,19723 cm,0,13.1278 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-12-06 18:16:58 +0000,2022-12-06 19:24:26 +0000,Running,4048.235671043396,sec,1097.37 kcal,12950.8 m,,,,,America/Los_Angeles,,22632 cm,0,12.813 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-12-08 19:52:16 +0000,2022-12-08 20:38:48 +0000,Running,2791.2335230112076,sec,842.902 kcal,9656.3 m,,,,,America/Los_Angeles,,19386 cm,0,14.2218 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-12-12 19:58:49 +0000,2022-12-12 20:38:14 +0000,Running,2364.3881670236588,sec,687.477 kcal,8069.47 m,,,,,America/Los_Angeles,,13649 cm,0,13.5398 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.1,"Watch6,15","<<HKDevice: 0x28322a1c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.1>",2022-12-19 20:57:40 +0000,2022-12-19 21:36:44 +0000,Running,2343.4558670520782,sec,693.22 kcal,8069.59 m,,,,,America/Los_Angeles,,13536 cm,0,13.4955 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.2,"Watch6,15","<<HKDevice: 0x283213840>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.2>",2022-12-21 20:09:26 +0000,2022-12-21 20:53:59 +0000,Running,2672.710927963257,sec,777.562 kcal,8863.59 m,,,,,America/Los_Angeles,,15855 cm,0,13.5522 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.2,"Watch6,15","<<HKDevice: 0x283213840>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.2>",2022-12-23 19:50:44 +0000,2022-12-23 20:38:38 +0000,Running,2825.4660509824753,sec,792.681 kcal,8861.83 m,,,,,America/Los_Angeles,,15767 cm,0,12.9759 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.2,"Watch6,15","<<HKDevice: 0x283213840>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.2>",2022-12-30 19:10:50 +0000,2022-12-30 19:56:39 +0000,Running,2749.4917690753937,sec,790.947 kcal,8855.94 m,,,,,America/Los_Angeles,,16525 cm,0,13.1471 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.2,"Watch6,15","<<HKDevice: 0x283213840>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.2>",2023-01-08 14:53:55 +0000,2023-01-08 15:31:40 +0000,Running,2249.3617947101593,sec,641.049 kcal,8075.02 m,,,,,America/New_York,,3556 cm,0,12.8364 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.2,"Watch6,15","<<HKDevice: 0x283213840>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.2>",2023-01-10 15:38:12 +0000,2023-01-10 16:16:36 +0000,Running,2241.2426426410675,sec,646.916 kcal,8067.01 m,,,,,America/New_York,,3485 cm,0,12.7992 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.2,"Watch6,15","<<HKDevice: 0x283213840>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.2>",2023-01-13 16:39:21 +0000,2023-01-13 17:18:10 +0000,Running,2272.5828154087067,sec,651.035 kcal,8129.51 m,,,,,America/New_York,,3764 cm,0,12.9352 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.2,"Watch6,15","<<HKDevice: 0x283213840>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.2>",2023-01-22 14:28:12 +0000,2023-01-22 15:17:39 +0000,Running,2848.9380779266357,sec,758.388 kcal,9194.43 m,,,,,America/New_York,,10023 cm,0,12.0455 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.2,"Watch6,15","<<HKDevice: 0x283213840>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.2>",2023-01-28 17:07:01 +0000,2023-01-28 17:51:00 +0000,Running,2515.696735024452,sec,703.362 kcal,8954.68 m,,,,,America/New_York,,3957 cm,0,12.4528 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.3,"Watch6,15","<<HKDevice: 0x28327a300>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.3>",2023-02-11 17:37:52 +0000,2023-02-11 18:17:56 +0000,Running,2404.0475400686264,sec,696.158 kcal,8910.98 m,,,,,America/New_York,,3560 cm,0,13.2584 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.3,"Watch6,15","<<HKDevice: 0x28327a300>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.3>",2023-02-14 17:02:29 +0000,2023-02-14 17:43:52 +0000,Running,2445.633332490921,sec,680.859 kcal,8428.26 m,,,,,America/New_York,,5625 cm,0,12.5607 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.3,"Watch6,15","<<HKDevice: 0x28327a300>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.3>",2023-02-20 22:00:23 +0000,2023-02-20 22:31:00 +0000,Running,1774.6317691802979,sec,462.566 kcal,5917.78 m,,,,,America/New_York,,1577 cm,0,11.6263 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.3,"Watch6,15","<<HKDevice: 0x28327a300>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.3>",2023-03-05 15:52:52 +0000,2023-03-05 16:34:26 +0000,Running,2453.5729588270187,sec,708.586 kcal,8583.15 m,,,,,America/New_York,,4119 cm,0,12.776 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.3,"Watch6,15","<<HKDevice: 0x28327a300>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.3>",2023-03-07 17:09:07 +0000,2023-03-07 17:50:53 +0000,Running,2475.6089441776276,sec,716.9 kcal,8646.66 m,,,,,America/New_York,,4270 cm,0,13.0537 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.3,"Watch6,15","<<HKDevice: 0x28327a300>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.3>",2023-03-10 17:15:46 +0000,2023-03-10 17:57:03 +0000,Running,2458.321511387825,sec,704.921 kcal,8615.87 m,,,,,America/New_York,,4226 cm,0,12.8412 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.3,"Watch6,15","<<HKDevice: 0x28327a300>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.3>",2023-03-12 16:07:45 +0000,2023-03-12 17:06:25 +0000,Running,3486.7647564411163,sec,965.041 kcal,12118.8 m,,,,,America/New_York,,2627 cm,0,12.4532 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.3,"Watch6,15","<<HKDevice: 0x28327a300>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.3>",2023-03-17 15:58:13 +0000,2023-03-17 16:38:23 +0000,Running,2382.9505698680878,sec,694.359 kcal,8557.31 m,,,,,America/New_York,,3277 cm,0,13.039 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.3,"Watch6,15","<<HKDevice: 0x28327a300>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.3>",2023-03-21 16:13:37 +0000,2023-03-21 16:53:30 +0000,Running,2392.7852790355682,sec,707.838 kcal,8608.47 m,,,,,America/New_York,,3328 cm,0,13.2844 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.3,"Watch6,15","<<HKDevice: 0x28327a300>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.3>",2023-03-24 16:06:49 +0000,2023-03-24 16:46:21 +0000,Running,2372.7170391082764,sec,702.101 kcal,8572.55 m,,,,,America/New_York,,3731 cm,0,13.0065 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.3,"Watch6,15","<<HKDevice: 0x28327a300>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.3>",2023-03-26 16:10:23 +0000,2023-03-26 17:33:03 +0000,Running,4807.772901892662,sec,1388.42 kcal,16263.5 m,,,,50.558 degF,America/New_York,5100 %,5580 cm,0,12.6043 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.4,"Watch6,15","<<HKDevice: 0x28327b430>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.4>",2023-03-31 16:26:25 +0000,2023-03-31 17:07:53 +0000,Running,2446.488262653351,sec,692.294 kcal,8686.84 m,,,,,America/New_York,,4256 cm,0,12.8509 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,9.4,"Watch6,15","<<HKDevice: 0x28327b430>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:9.4>",2023-04-21 16:21:03 +0000,2023-04-21 16:42:15 +0000,Running,1174.1266350746155,sec,263.212 kcal,3480.06 m,,,,,America/New_York,,2092 cm,0,10.0509 kcal/hr·kg
